thrust,tau_x,tau_y,tau_z
563.1351651946226,561.0815614584839,559.8422302530685,561.3868440640882
563.3485016138725,561.5199512680421,560.2233906525092,561.5355535724659
562.1255941296484,560.9979454538903,560.2759880564671,560.8290138831065
562.3397595410006,561.4326617899252,560.6556340817075,560.9825737645323
562.551442964436,561.8734828750036,561.0383886662554,561.1304574082237
561.4976735743138,561.4929517698816,561.1346346765662,560.5261546510087
561.7187944409826,561.9234347075709,561.5080138675847,560.6878024266139
561.9373851129586,562.3605996083201,561.8843629604024,560.8430561797313
560.8495596483338,561.9865918509291,561.9753237186223,560.2169468084514
561.0727013052018,562.4100928884352,562.3422657561678,560.3841158439177
561.2939969240917,562.8380967347869,562.7112790568472,560.5468977775174
560.1805944237725,562.4441692237855,562.7726608980093,559.9104169246874
560.4055914032901,562.8635754655172,563.1321563014344,560.0790321651116
560.6299711141655,563.2834373820596,563.4923130240113,560.247163069221
559.3161628378823,562.7043366014819,563.4454794927933,559.5178379078648
559.5424384234681,563.1194948983715,563.7971092792068,559.6868313010922
559.7682427135767,563.5342341128257,564.1491050024874,559.8561202094667
558.669520544824,563.0558272553817,564.0932852374633,559.2461582947734
558.9035016564213,563.4738082237707,564.4348742734617,559.4122746034326
559.1382645531252,563.887755858504,564.7754634052585,559.5821934009765
557.8926078176135,563.1988399295906,564.5619367682425,558.9023123693671
558.1318465727971,563.6110485502929,564.8922731504642,559.0693508987251
558.3717076209127,564.0189244032979,565.2215718937229,559.2403679881005
557.3388710706928,563.4135420512821,565.006211905984,558.687595743346
557.5867091813908,563.8282375319353,565.3260836493475,558.8511294343358
557.835766593977,564.23792413303,565.6444106606073,559.0193316301403
556.8349421463959,563.5508996966893,565.3462735301301,558.5025652964875
557.09023162087,563.961580723186,565.6542320294772,558.6654574644022
557.346673575861,564.3688045004418,565.960772585242,558.8314458001774
556.3768437350337,563.6000572085767,565.5820700714158,558.3452451229946
556.6413345810157,564.0031693115722,565.8774762553894,558.5115662319633
556.907058273178,564.4053735000534,566.1715863260089,558.6784879509873
556.0098806055784,563.5759841935975,565.7017709251396,558.2201072628885
556.2882362432532,563.9695946166445,565.9834751814412,558.3935804779036
556.5678711694181,564.3642036653166,566.26384496711,558.5657036532335
555.7496531904668,563.4846459167348,565.7090220801516,558.1304670192349
556.0416255784382,563.8691249924335,565.9786873899751,558.3117308586278
556.3353182588149,564.2550505710831,566.2466771831017,558.4912416170773
555.6177376478971,563.3416318002261,565.6154806091541,558.0856766564073
555.9243659482825,563.7196803028518,565.8746831855084,558.2737566902755
556.2329739420142,564.0983381886393,566.1319057749301,558.4609120696423
555.5899406251303,563.1120403281104,565.4216859597417,558.0989943248337
555.9086553340977,563.4841987335465,565.6714981044464,558.2927245855458
556.2295963944133,563.8562960308402,565.9194806963958,558.486550922925
555.688655263928,562.8470891590248,565.1575827978116,558.1728890212607
556.0221156357511,563.2190435542896,565.3996368017246,558.3708363108476
556.3573488649826,563.590450242615,565.6401943761372,558.5692332897324
